#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
7776411|2016-09-07T07:53:15.970000|42.7392|13.1673|9.4|SURVEY-INGV||||ML|2.4|--|Rieti
7777041|2016-09-07T08:19:46.320000|42.6207|13.2832|15.0|SURVEY-INGV||||ML|2.1|--|Rieti
7777361|2016-09-07T08:29:55.820000|42.7832|13.1652|11.9|SURVEY-INGV||||ML|2.0|--|Perugia
7778181|2016-09-07T08:57:24.470000|42.8083|13.2103|10.4|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7778611|2016-09-07T09:14:07.930000|42.7997|13.2063|10.0|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7779221|2016-09-07T09:33:58.240000|42.805|13.2078|10.3|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7779621|2016-09-07T09:49:47.510000|42.7783|13.1337|10.2|SURVEY-INGV||||ML|2.5|--|Perugia
7779671|2016-09-07T09:50:24.420000|42.8908|13.0958|12.3|SURVEY-INGV||||ML|2.2|--|Macerata
7780251|2016-09-07T10:13:01.650000|42.7823|13.1292|10.5|SURVEY-INGV||||ML|2.3|--|Perugia
7781021|2016-09-07T10:51:24.140000|42.6357|13.224|12.3|SURVEY-INGV||||ML|2.0|--|Rieti
7781171|2016-09-07T10:54:50.910000|42.5008|13.4255|12.1|SURVEY-INGV||||ML|2.4|--|Teramo
7781591|2016-09-07T11:17:11.100000|42.7932|13.2377|7.0|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7781961|2016-09-07T11:41:46.910000|42.7687|13.1523|9.6|SURVEY-INGV||||ML|2.4|--|Perugia
7782371|2016-09-07T12:00:56.730000|42.798|13.2323|15.1|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7782741|2016-09-07T12:18:45.710000|42.6832|13.2852|8.8|SURVEY-INGV||||ML|2.5|--|Rieti
7783231|2016-09-07T12:44:05.860000|42.7812|13.1383|10.2|SURVEY-INGV||||ML|2.1|--|Perugia
7783391|2016-09-07T12:53:43.990000|42.499|13.4298|10.9|SURVEY-INGV||||ML|2.3|--|Teramo
7783901|2016-09-07T13:19:49.510000|42.8163|13.1662|10.7|SURVEY-INGV||||ML|2.2|--|Perugia
7784361|2016-09-07T13:55:19.940000|42.6627|13.3262|9.6|SURVEY-INGV||||ML|2.5|--|Rieti
7784731|2016-09-07T14:16:56.520000|42.6693|13.3018|12.8|SURVEY-INGV||||ML|2.1|--|Rieti
7785131|2016-09-07T14:39:11.940000|42.6672|13.2963|12.4|SURVEY-INGV||||ML|3.0|--|Rieti
7785521|2016-09-07T14:57:17.690000|42.6662|13.2992|11.5|SURVEY-INGV||||ML|2.2|--|Rieti
7786491|2016-09-07T15:49:33.810000|42.7847|13.1302|7.9|SURVEY-INGV||||ML|2.1|--|Perugia
7787121|2016-09-07T16:19:37.100000|42.7953|13.2047|10.0|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7787251|2016-09-07T16:23:13.790000|42.7837|13.1332|10.5|SURVEY-INGV||||ML|2.3|--|Perugia
7787371|2016-09-07T16:29:34.200000|42.7808|13.1308|8.1|SURVEY-INGV||||ML|2.1|--|Perugia
7788501|2016-09-07T17:38:43.720000|42.8492|13.2453|15.1|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7789041|2016-09-07T18:13:26.630000|42.8028|13.2428|9.7|SURVEY-INGV||||Mw|3.3|--|Ascoli Piceno
7789211|2016-09-07T18:19:45.850000|42.8087|13.2472|10.1|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7789761|2016-09-07T18:47:38.320000|42.8023|13.2118|10.3|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7790471|2016-09-07T19:22:31.280000|42.8397|13.1358|10.9|SURVEY-INGV||||ML|2.9|--|Macerata
7791551|2016-09-07T20:19:08.290000|42.8507|13.2498|9.8|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7791761|2016-09-07T20:35:32.380000|42.6662|13.3122|12.9|SURVEY-INGV||||ML|2.4|--|Rieti
7792641|2016-09-07T21:10:21.510000|42.8055|13.2017|10.4|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7792651|2016-09-07T21:10:36.250000|42.607|13.2402|13.0|SURVEY-INGV||||ML|2.4|--|Rieti
7793121|2016-09-07T21:47:37.780000|42.588|13.2678|12.8|SURVEY-INGV||||ML|2.4|--|Rieti
7793941|2016-09-07T22:41:36.000000|42.8723|13.2253|9.1|SURVEY-INGV||||ML|2.0|--|Macerata
7795801|2016-09-08T00:31:21.390000|42.7373|13.1902|11.2|SURVEY-INGV||||ML|2.0|--|Rieti
7799341|2016-09-08T03:47:03.130000|42.6158|13.3233|10.2|SURVEY-INGV||||ML|2.3|--|Rieti
7800101|2016-09-08T04:19:54.130000|42.8658|13.2237|8.4|SURVEY-INGV||||ML|2.4|--|Macerata
7800161|2016-09-08T04:20:45.900000|42.6792|13.2802|9.1|SURVEY-INGV||||ML|2.4|--|Rieti
7803001|2016-09-08T06:25:53.840000|42.953|13.1568|8.7|SURVEY-INGV||||ML|3.2|--|Macerata
7803091|2016-09-08T06:34:12.260000|42.6845|13.223|9.8|SURVEY-INGV||||ML|2.2|--|Rieti
7803521|2016-09-08T06:49:13.450000|42.7813|13.3673|16.8|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7803831|2016-09-08T07:00:33.860000|42.8218|13.2635|9.7|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7806451|2016-09-08T09:00:39.160000|42.7468|13.19|10.4|SURVEY-INGV||||ML|2.0|--|Rieti
7806561|2016-09-08T09:11:51.450000|42.8012|13.2258|9.3|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7808301|2016-09-08T10:21:22.010000|42.8643|13.2247|9.9|SURVEY-INGV||||ML|2.2|--|Macerata
7808711|2016-09-08T10:41:23.890000|42.8022|13.1467|9.4|SURVEY-INGV||||ML|2.0|--|Perugia
7810521|2016-09-08T12:15:59.350000|42.6583|13.3202|9.5|SURVEY-INGV||||ML|2.7|--|Rieti
7810711|2016-09-08T12:23:15.850000|42.6312|13.3122|10.8|SURVEY-INGV||||ML|2.2|--|Rieti
7811481|2016-09-08T12:56:23.660000|42.8368|13.2498|9.2|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7813401|2016-09-08T14:56:43.540000|42.8617|13.1585|9.5|SURVEY-INGV||||ML|2.6|--|Macerata
7813431|2016-09-08T14:57:43.250000|42.7498|13.2553|10.8|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7814581|2016-09-08T15:47:53.090000|44.4008|7.2798|9.2|SURVEY-INGV||||ML|2.3|--|Cuneo
7815671|2016-09-08T16:35:38.140000|42.859|13.2202|8.2|SURVEY-INGV||||ML|2.2|--|Macerata
7815751|2016-09-08T16:37:43.010000|42.6793|13.285|9.5|SURVEY-INGV||||ML|2.3|--|Rieti
7816411|2016-09-08T16:58:38.480000|42.8222|13.1392|13.1|SURVEY-INGV||||ML|2.1|--|Perugia
7817221|2016-09-08T17:33:40.510000|46.1403|14.9837|10.0|SURVEY-INGV||||ML|3.0|--|Slovenia (SLOVENIA)
7817331|2016-09-08T17:37:04.910000|42.611|13.3103|10.7|SURVEY-INGV||||ML|2.2|--|Rieti
7818551|2016-09-08T18:24:48.810000|42.8238|13.2427|9.3|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7818931|2016-09-08T18:31:46.330000|42.7513|13.1517|7.9|SURVEY-INGV||||ML|2.1|--|Perugia
7819201|2016-09-08T18:58:33.890000|42.8537|13.2718|9.5|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7824071|2016-09-08T22:44:35.280000|42.8192|13.2382|9.3|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7824381|2016-09-08T22:56:26.170000|42.8472|13.2423|8.7|SURVEY-INGV||||ML|2.7|--|Ascoli Piceno
7829601|2016-09-09T02:59:22.180000|42.8565|13.2147|9.7|SURVEY-INGV||||ML|2.6|--|Macerata
7831871|2016-09-09T04:47:41.670000|42.7562|13.1742|10.3|SURVEY-INGV||||ML|2.1|--|Perugia
7833291|2016-09-09T05:39:35.190000|42.8148|13.2417|7.1|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7833521|2016-09-09T05:50:46.060000|42.8545|13.2503|7.7|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7834091|2016-09-09T06:16:19.490000|42.7265|13.2137|11.0|SURVEY-INGV||||ML|2.0|--|Rieti
7835751|2016-09-09T07:23:12.630000|42.6773|13.2977|11.8|SURVEY-INGV||||ML|2.1|--|Rieti
7836901|2016-09-09T08:22:06.260000|42.8627|13.2302|8.3|SURVEY-INGV||||ML|2.3|--|Macerata
7837321|2016-09-09T08:35:15.240000|42.8647|13.256|9.4|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7838321|2016-09-09T09:07:07.830000|42.6798|13.2815|9.5|SURVEY-INGV||||ML|2.5|--|Rieti
7839621|2016-09-09T10:03:43.470000|42.8483|13.2612|9.0|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7840181|2016-09-09T10:26:18.190000|42.7437|13.1483|11.4|SURVEY-INGV||||ML|2.0|--|Perugia
7840401|2016-09-09T10:37:12.770000|42.8192|13.2545|6.0|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7843901|2016-09-09T13:24:23.070000|42.7863|13.1837|12.4|SURVEY-INGV||||ML|2.0|--|Perugia
7843951|2016-09-09T13:25:41.160000|42.7775|13.1433|9.8|SURVEY-INGV||||ML|2.1|--|Perugia
7843991|2016-09-09T13:25:58.110000|38.6898|15.7358|73.7|SURVEY-INGV||||ML|2.2|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
7845101|2016-09-09T14:13:14.530000|42.8228|13.2332|8.5|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7845131|2016-09-09T14:14:10.970000|42.8167|13.2413|6.3|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7846461|2016-09-09T15:13:23.660000|42.7457|13.1817|8.1|SURVEY-INGV||||ML|2.2|--|Rieti
7846931|2016-09-09T15:31:30.670000|42.6388|13.319|10.0|SURVEY-INGV||||ML|2.5|--|Rieti
7848751|2016-09-09T16:48:42.180000|42.7392|13.1682|8.6|SURVEY-INGV||||ML|2.5|--|Rieti
7848821|2016-09-09T16:49:20.110000|42.8508|13.2457|9.3|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7849041|2016-09-09T17:00:54.070000|42.8025|13.2677|13.0|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7850421|2016-09-09T17:55:47.950000|42.6795|13.2888|9.8|SURVEY-INGV||||ML|2.2|--|Rieti
7850581|2016-09-09T18:03:42.190000|42.8832|13.2837|7.7|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7850731|2016-09-09T18:07:21.410000|42.8692|13.2608|9.9|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7851461|2016-09-09T18:34:20.300000|42.7782|13.119|12.2|SURVEY-INGV||||ML|2.0|--|Perugia
7852461|2016-09-09T19:11:30.670000|42.7262|13.2143|11.6|SURVEY-INGV||||ML|2.3|--|Rieti
7853181|2016-09-09T19:48:39.030000|42.6752|13.2193|12.4|SURVEY-INGV||||ML|2.0|--|Rieti
7853961|2016-09-09T20:20:50.240000|42.8763|13.2888|8.6|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7854941|2016-09-09T21:14:13.310000|42.637|13.3|8.0|SURVEY-INGV||||ML|2.0|--|Rieti
7855071|2016-09-09T21:20:18.990000|42.8002|13.2167|9.3|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7855131|2016-09-09T21:20:48.140000|43.4638|12.6292|9.8|SURVEY-INGV||||ML|2.0|--|Pesaro e Urbino
7855201|2016-09-09T21:22:07.770000|42.8623|13.2587|9.6|SURVEY-INGV||||ML|2.7|--|Ascoli Piceno
7855481|2016-09-09T21:33:54.550000|42.8035|13.1565|10.6|SURVEY-INGV||||ML|2.2|--|Perugia
7856361|2016-09-09T22:09:39.220000|42.7307|13.17|12.6|SURVEY-INGV||||ML|2.1|--|Rieti
7856741|2016-09-09T22:22:35.990000|42.7705|13.1093|13.1|SURVEY-INGV||||ML|2.1|--|Perugia
7857821|2016-09-09T23:08:14.130000|42.6815|13.2863|9.6|SURVEY-INGV||||ML|2.5|--|Rieti
7859521|2016-09-10T00:08:42.750000|42.8578|13.2537|8.9|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7859761|2016-09-10T00:24:26.680000|42.8427|13.2505|8.1|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7862331|2016-09-10T02:29:39.630000|42.837|13.2627|9.2|SURVEY-INGV||||ML|3.0|--|Ascoli Piceno
7862581|2016-09-10T02:40:30.050000|42.809|13.252|13.7|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7863141|2016-09-10T03:05:16.870000|42.7233|13.2107|11.0|SURVEY-INGV||||ML|2.8|--|Rieti
7863761|2016-09-10T03:34:43.690000|42.6807|13.1725|12.2|SURVEY-INGV||||ML|2.1|--|Rieti
7868651|2016-09-10T06:42:20.200000|42.9458|13.3018|24.6|SURVEY-INGV||||ML|2.2|--|Fermo
7871161|2016-09-10T08:35:34.690000|42.6125|13.2668|11.8|SURVEY-INGV||||ML|2.0|--|Rieti
7873821|2016-09-10T10:19:35.960000|42.7727|13.1172|12.2|SURVEY-INGV||||ML|2.0|--|Perugia
7875731|2016-09-10T11:45:45.470000|42.6803|13.2003|11.8|SURVEY-INGV||||ML|2.1|--|Rieti
7877811|2016-09-10T13:16:25.640000|46.2242|7.4117|10.2|SURVEY-INGV||||ML|2.0|--|Confine Italia-Svizzera (SVIZZERA)
7879521|2016-09-10T14:23:36.640000|42.9557|13.161|8.9|SURVEY-INGV||||ML|3.2|--|Macerata
7879591|2016-09-10T14:26:38.400000|42.7433|13.2277|12.7|SURVEY-INGV||||ML|2.1|--|Rieti
7879951|2016-09-10T14:43:34.100000|42.8532|13.2582|8.8|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7880681|2016-09-10T15:13:52.870000|45.4968|9.6577|31.1|SURVEY-INGV||||ML|3.3|--|Bergamo
7883491|2016-09-10T17:00:02.860000|42.7863|13.2352|9.3|SURVEY-INGV||||ML|3.3|--|Ascoli Piceno
7883591|2016-09-10T17:04:44.440000|42.8605|13.2697|9.0|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7885891|2016-09-10T18:37:10.970000|42.7733|13.1167|11.7|SURVEY-INGV||||ML|2.0|--|Perugia
7886391|2016-09-10T19:03:35.180000|42.7283|13.1713|13.0|SURVEY-INGV||||ML|2.0|--|Rieti
7887001|2016-09-10T19:30:27.100000|42.7848|13.144|9.6|SURVEY-INGV||||ML|2.3|--|Perugia
7889801|2016-09-10T21:24:13.240000|42.7713|13.1402|10.0|SURVEY-INGV||||ML|2.0|--|Perugia
7890291|2016-09-10T21:41:49.100000|42.7752|13.1417|10.1|SURVEY-INGV||||ML|2.1|--|Perugia
7891321|2016-09-10T22:32:43.930000|42.7763|13.1368|10.0|SURVEY-INGV||||ML|2.9|--|Perugia
7894241|2016-09-11T00:19:58.350000|42.7252|13.1668|13.0|SURVEY-INGV||||ML|2.0|--|Rieti
7895271|2016-09-11T00:56:55.900000|42.7813|13.1297|10.0|SURVEY-INGV||||ML|2.1|--|Perugia
7895371|2016-09-11T00:58:50.870000|42.8618|13.2207|8.6|SURVEY-INGV||||ML|2.4|--|Macerata
7895471|2016-09-11T01:00:59.360000|42.5917|13.2367|12.5|SURVEY-INGV||||ML|2.2|--|Rieti
7895871|2016-09-11T01:13:21.670000|42.7793|13.1275|10.0|SURVEY-INGV||||ML|2.3|--|Perugia
7897621|2016-09-11T02:39:04.220000|42.7447|13.1872|9.4|SURVEY-INGV||||Md|2.0|--|Rieti
7900391|2016-09-11T04:26:35.690000|42.7227|13.2135|11.2|SURVEY-INGV||||ML|2.3|--|Rieti
7900961|2016-09-11T04:53:48.080000|42.7762|13.1462|10.2|SURVEY-INGV||||ML|2.0|--|Perugia
7901441|2016-09-11T05:05:41.020000|42.7752|13.1232|11.1|SURVEY-INGV||||ML|2.2|--|Perugia
7901771|2016-09-11T05:16:36.200000|42.8512|13.2548|7.8|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7902761|2016-09-11T06:00:58.170000|42.6798|13.2843|9.6|SURVEY-INGV||||ML|2.6|--|Rieti
7904001|2016-09-11T06:43:08.470000|45.8337|11.0275|14.3|SURVEY-INGV||||ML|2.9|--|Trento
7906831|2016-09-11T09:05:20.590000|42.9767|13.0557|9.0|SURVEY-INGV||||ML|2.0|--|Macerata
7909201|2016-09-11T10:48:53.920000|42.6843|13.213|12.7|SURVEY-INGV||||ML|2.3|--|Rieti
7909261|2016-09-11T10:49:52.530000|42.7902|13.2355|9.3|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7910571|2016-09-11T11:49:14.820000|42.7825|13.1315|9.8|SURVEY-INGV||||ML|2.5|--|Perugia
7912171|2016-09-11T12:54:43.300000|42.8582|13.2377|8.2|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7912951|2016-09-11T13:22:29.110000|42.7795|13.1292|10.4|SURVEY-INGV||||ML|2.4|--|Perugia
7915651|2016-09-11T15:12:03.490000|42.8808|13.1528|14.0|SURVEY-INGV||||ML|2.1|--|Macerata
7920021|2016-09-11T18:39:02.570000|42.6817|13.28|9.9|SURVEY-INGV||||ML|3.3|--|Rieti
7924491|2016-09-11T22:17:16.160000|42.7217|13.2173|11.0|SURVEY-INGV||||ML|2.2|--|Rieti
7929431|2016-09-12T02:10:59.680000|42.7975|13.2245|6.9|SURVEY-INGV||||ML|3.1|--|Ascoli Piceno
7929491|2016-09-12T02:11:56.290000|42.8038|13.2387|9.6|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7929631|2016-09-12T02:17:34.830000|42.8358|13.1482|10.9|SURVEY-INGV||||ML|2.0|--|Macerata
7930461|2016-09-12T03:04:27.520000|42.563|13.2382|12.8|SURVEY-INGV||||ML|2.3|--|L'Aquila
7931391|2016-09-12T03:41:14.060000|42.7028|13.2373|13.0|SURVEY-INGV||||ML|2.0|--|Rieti
7931621|2016-09-12T03:50:38.350000|42.7457|13.1952|10.3|SURVEY-INGV||||ML|2.4|--|Rieti
7931721|2016-09-12T03:57:00.160000|42.6797|13.2792|8.0|SURVEY-INGV||||ML|2.4|--|Rieti
7933231|2016-09-12T05:20:24.650000|42.7708|13.1827|10.3|SURVEY-INGV||||ML|2.4|--|Perugia
7933971|2016-09-12T05:44:53.970000|42.8678|13.2252|9.3|SURVEY-INGV||||ML|2.0|--|Macerata
7935381|2016-09-12T06:32:45.130000|42.6767|13.1765|8.0|SURVEY-INGV||||ML|2.1|--|Rieti
7935781|2016-09-12T07:02:15.960000|42.7302|13.1878|8.9|SURVEY-INGV||||ML|2.6|--|Rieti
7936101|2016-09-12T07:18:56.610000|42.7832|13.1218|8.5|SURVEY-INGV||||ML|2.3|--|Perugia
7936421|2016-09-12T07:30:20.300000|42.7872|13.1207|6.4|SURVEY-INGV||||ML|2.3|--|Perugia
7937371|2016-09-12T08:06:24.320000|42.5913|13.2363|13.0|SURVEY-INGV||||ML|2.0|--|Rieti
7937891|2016-09-12T08:22:51.160000|42.8768|13.2447|9.3|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7937981|2016-09-12T08:28:26.660000|42.9255|13.2618|9.5|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7939921|2016-09-12T09:53:34.410000|42.5947|13.2402|12.4|SURVEY-INGV||||ML|2.3|--|Rieti
7940461|2016-09-12T10:25:48.890000|44.2608|11.8537|23.3|SURVEY-INGV||||ML|2.4|--|Ravenna
7940971|2016-09-12T10:52:01.480000|44.2103|11.8953|18.8|SURVEY-INGV||||ML|2.5|--|Forli'-Cesena
7942121|2016-09-12T11:42:27.690000|42.7795|13.1308|10.0|SURVEY-INGV||||ML|2.3|--|Perugia
7942581|2016-09-12T12:10:47.880000|42.8743|13.2332|10.6|SURVEY-INGV||||ML|2.0|--|Macerata
7943601|2016-09-12T12:57:55.660000|42.8637|13.256|9.6|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7944501|2016-09-12T13:39:52.660000|42.5947|13.2372|12.1|SURVEY-INGV||||ML|2.1|--|Rieti
7945731|2016-09-12T14:52:06.400000|38.4005|15.3695|114.3|SURVEY-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
7949691|2016-09-12T18:14:01.700000|42.8717|13.2258|9.6|SURVEY-INGV||||ML|2.3|--|Macerata
7950631|2016-09-12T18:58:58.780000|42.7878|13.1758|10.5|SURVEY-INGV||||ML|2.5|--|Perugia
7950691|2016-09-12T18:59:43.780000|42.8703|13.229|8.9|SURVEY-INGV||||ML|2.4|--|Macerata
7951661|2016-09-12T19:46:40.380000|42.8888|13.2802|8.9|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7952311|2016-09-12T20:21:14.200000|42.866|13.2398|9.7|SURVEY-INGV||||ML|2.5|--|Macerata
7952481|2016-09-12T20:32:34.820000|45.7423|10.9843|8.3|SURVEY-INGV||||ML|2.3|--|Trento
7953341|2016-09-12T21:07:49.080000|42.7673|13.1678|11.0|SURVEY-INGV||||ML|2.0|--|Perugia
7953791|2016-09-12T21:26:18.600000|42.787|13.1223|7.3|SURVEY-INGV||||ML|2.3|--|Perugia
7957411|2016-09-13T00:13:16.850000|42.8753|13.2288|9.6|SURVEY-INGV||||ML|2.3|--|Macerata
7963961|2016-09-13T05:26:08.140000|42.7847|13.1692|9.6|SURVEY-INGV||||ML|2.9|--|Perugia
7965271|2016-09-13T06:06:53.080000|42.7863|13.1702|10.1|SURVEY-INGV||||ML|2.1|--|Perugia
7965871|2016-09-13T06:32:39.060000|42.7902|13.1693|10.4|SURVEY-INGV||||ML|2.4|--|Perugia
7966471|2016-09-13T06:54:47.270000|42.9558|13.1553|8.7|SURVEY-INGV||||ML|2.3|--|Macerata
7970201|2016-09-13T09:36:33.070000|42.6122|13.2842|9.7|SURVEY-INGV||||ML|2.0|--|Rieti
7972271|2016-09-13T11:04:20.990000|42.5838|13.2045|15.9|SURVEY-INGV||||ML|3.4|--|Rieti
7972701|2016-09-13T11:22:13.630000|42.7775|13.1443|9.7|SURVEY-INGV||||ML|2.1|--|Perugia
7973561|2016-09-13T11:59:33.040000|42.6922|13.2418|13.4|SURVEY-INGV||||ML|2.0|--|Rieti
7977821|2016-09-13T15:02:01.600000|42.6603|13.2428|13.2|SURVEY-INGV||||ML|2.0|--|Rieti
7979831|2016-09-13T16:36:11.550000|38.3592|14.8218|171.4|SURVEY-INGV||||ML|2.3|--|Isole Eolie (Messina)
7981401|2016-09-13T17:30:17.270000|41.5857|15.7908|10.4|SURVEY-INGV||||ML|2.4|--|Foggia
7984381|2016-09-13T19:49:26.640000|42.7863|13.1683|10.7|SURVEY-INGV||||ML|2.4|--|Perugia
7985201|2016-09-13T20:13:50.370000|42.7257|13.2195|10.8|SURVEY-INGV||||ML|2.2|--|Rieti
7987911|2016-09-13T22:04:40.280000|42.7757|13.134|9.8|SURVEY-INGV||||ML|2.3|--|Perugia
7989161|2016-09-13T23:09:18.180000|42.5827|13.3193|9.8|SURVEY-INGV||||ML|2.0|--|L'Aquila
7989741|2016-09-13T23:31:16.130000|42.7757|13.1435|9.8|SURVEY-INGV||||ML|2.3|--|Perugia
7991641|2016-09-14T01:26:10.760000|42.8405|13.2545|4.9|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7991951|2016-09-14T01:40:04.290000|42.5978|12.217|6.4|SURVEY-INGV||||ML|2.4|--|Viterbo
7992701|2016-09-14T02:18:49.020000|42.7222|13.241|10.2|SURVEY-INGV||||ML|2.7|--|Rieti
7993441|2016-09-14T03:07:44.260000|42.7337|13.1787|13.8|SURVEY-INGV||||ML|3.1|--|Rieti
7994931|2016-09-14T04:00:00.360000|42.7332|13.1797|11.1|SURVEY-INGV||||ML|2.2|--|Rieti
7995841|2016-09-14T04:50:01.820000|42.7863|13.1322|9.9|SURVEY-INGV||||ML|2.2|--|Perugia
7998101|2016-09-14T06:41:02.100000|42.6715|13.2187|13.4|SURVEY-INGV||||ML|2.3|--|Rieti
7998771|2016-09-14T07:05:53.600000|42.7745|13.1327|9.5|SURVEY-INGV||||ML|2.1|--|Perugia
7999171|2016-09-14T07:32:32.460000|42.7527|13.1825|9.6|SURVEY-INGV||||ML|2.0|--|Rieti
8000051|2016-09-14T08:19:01.520000|42.5797|13.3183|11.0|SURVEY-INGV||||ML|2.3|--|L'Aquila
8002231|2016-09-14T10:17:00.150000|42.7093|13.1183|13.6|SURVEY-INGV||||ML|2.3|--|Perugia
8003431|2016-09-14T11:33:23.560000|42.7228|13.2145|11.3|SURVEY-INGV||||ML|2.0|--|Rieti
8004621|2016-09-14T12:41:01.980000|42.8363|13.1695|11.8|SURVEY-INGV||||ML|2.2|--|Macerata
8004691|2016-09-14T12:41:49.320000|42.7357|13.2233|11.1|SURVEY-INGV||||ML|2.1|--|Rieti
8005411|2016-09-14T13:18:29.640000|42.8717|13.2623|10.0|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
8006121|2016-09-14T13:59:42.060000|42.8552|13.2423|9.5|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
8007061|2016-09-14T14:50:22.740000|44.1407|10.6742|12.0|SURVEY-INGV||||ML|2.0|--|Pistoia
8007851|2016-09-14T15:23:05.230000|42.7795|13.1247|14.2|SURVEY-INGV||||ML|2.2|--|Perugia
8008611|2016-09-14T16:06:49.850000|42.8568|13.2563|9.5|SURVEY-INGV||||ML|3.0|--|Ascoli Piceno
8008851|2016-09-14T16:13:22.460000|42.8522|13.2573|8.9|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
8009091|2016-09-14T16:19:51.930000|42.8252|13.1678|11.0|SURVEY-INGV||||ML|2.3|--|Perugia
8010701|2016-09-14T17:26:15.890000|44.1392|7.0242|10.0|SURVEY-INGV||||ML|2.0|--|Confine Italia-Francia (FRANCIA)
8011061|2016-09-14T17:46:17.300000|42.7247|13.2187|12.2|SURVEY-INGV||||ML|2.2|--|Rieti
8015531|2016-09-14T21:40:55.530000|38.524|14.8563|321.5|SURVEY-INGV||||ML|2.6|--|Isole Eolie (Messina)
8016461|2016-09-14T22:27:11.060000|42.8003|13.1923|9.5|SURVEY-INGV||||ML|2.1|--|Perugia
8017541|2016-09-14T23:24:01.850000|42.7357|13.1723|8.7|SURVEY-INGV||||ML|2.0|--|Rieti
8021381|2016-09-15T02:42:07.100000|45.2402|14.4008|20.0|SURVEY-INGV||||ML|2.3|--|Costa Croata Settentrionale (CROAZIA)
8021831|2016-09-15T03:04:22.630000|38.3763|14.41|214.2|SURVEY-INGV||||ML|2.9|--|Costa Siciliana nord-orientale (Messina)
8024341|2016-09-15T05:29:02.550000|42.7287|13.2658|9.7|SURVEY-INGV||||ML|2.6|--|Rieti
8025181|2016-09-15T06:16:19.440000|42.6642|13.2193|12.9|SURVEY-INGV||||ML|2.3|--|Rieti
8025591|2016-09-15T06:39:50.000000|42.751|13.1452|8.0|SURVEY-INGV||||ML|2.4|--|Perugia
8027361|2016-09-15T08:13:35.950000|42.8133|13.156|10.6|SURVEY-INGV||||ML|2.1|--|Perugia
8031471|2016-09-15T12:00:13.770000|42.7835|13.1298|10.3|SURVEY-INGV||||ML|2.7|--|Perugia
8032031|2016-09-15T12:22:54.000000|42.8737|13.1772|9.4|SURVEY-INGV||||ML|2.3|--|Macerata
